LivingArea,NumBedrooms,Pool,ClosePrice,DwellingType,num_baths
2171.0,4,Private,270000.0,Single Family - Detached,2.0
1023.0,3,None,36000.0,Single Family - Detached,2.0
3064.0,4,None,249900.0,Single Family - Detached,3.0
693.0,1,Community,87000.0,Apartment Style/Flat,1.0
1216.0,3,None,124000.0,Single Family - Detached,2.0
1820.0,4,Community,192500.0,Single Family - Detached,2.0
3332.0,4,None,374313.0,Single Family - Detached,3.5
2418.0,3,Private,280000.0,Single Family - Detached,2.0
833.0,2,Community,150000.0,Patio Home,1.0
1080.0,3,Community,150000.0,Townhouse,2.0
1580.0,3,Private,270500.0,Single Family - Detached,3.0
2312.0,4,Private,272500.0,Single Family - Detached,3.0
1100.0,3,None,127500.0,Single Family - Detached,2.0
1638.0,3,None,175000.0,Single Family - Detached,2.0
1883.0,3,None,271000.0,Single Family - Detached,2.0
2246.0,3,Community,270000.0,Single Family - Detached,2.0
1280.0,3,None,189900.0,Single Family - Detached,2.0
1515.0,3,None,83899.0,Single Family - Detached,2.0
1605.0,4,None,139000.0,Single Family - Detached,2.0
1534.0,3,None,152000.0,Single Family - Detached,2.0
1940.0,4,None,159500.0,Single Family - Detached,2.0
1508.0,4,Private,218000.0,Single Family - Detached,2.0
2076.0,4,Private,320000.0,Single Family - Detached,2.0
788.0,1,Community,123500.0,Apartment Style/Flat,1.0
836.0,2,Community,83000.0,Patio Home,1.0
2357.0,4,Both Private & Community,340000.0,Single Family - Detached,2.0
2929.0,5,Private,175000.0,Single Family - Detached,3.0
2098.0,3,Private,255000.0,Single Family - Detached,3.0
1230.0,3,Community,143000.0,Townhouse,2.0
2700.0,5,Private,359000.0,Single Family - Detached,3.0
1681.0,4,Private,229900.0,Single Family - Detached,2.0
2162.0,4,Private,303500.0,Single Family - Detached,2.0
3740.0,6,None,570000.0,Single Family - Detached,3.5
2168.0,5,Both Private & Community,264000.0,Single Family - Detached,3.0
2368.0,4,Private,299000.0,Single Family - Detached,2.5
2613.0,5,None,279900.0,Single Family - Detached,3.0
1395.0,3,Private,259700.0,Single Family - Detached,2.0
1670.0,3,None,159000.0,Single Family - Detached,2.0
2165.0,4,Private,345000.0,Single Family - Detached,2.5
1244.0,2,Community,165000.0,Single Family - Detached,2.0
2274.0,3,Private,269500.0,Single Family - Detached,3.0
1532.0,3,Private,219900.0,Single Family - Detached,2.0
1546.0,3,Private,160000.0,Single Family - Detached,2.0
1073.0,2,Community,168000.0,Apartment Style/Flat,2.0
1624.0,3,None,150000.0,Mfg/Mobile Housing,2.0
2694.0,5,None,265000.0,Single Family - Detached,3.5
994.0,2,Community,79000.0,Townhouse,2.0
2230.0,3,Community,162000.0,Single Family - Detached,2.0
3138.0,4,Community,299900.0,Single Family - Detached,2.5
2183.0,3,None,199500.0,Single Family - Detached,2.0
1815.0,3,Private,270000.0,Single Family - Detached,2.0
3825.0,4,Private,905000.0,Single Family - Detached,3.0
4168.0,5,None,679000.0,Single Family - Detached,3.5
2168.0,4,Community,210000.0,Single Family - Detached,2.5
2809.0,4,Private,395000.0,Single Family - Detached,3.0
1452.0,3,None,49500.0,Mfg/Mobile Housing,2.0
1987.0,4,Private,245000.0,Single Family - Detached,2.0
1877.0,3,Private,340000.0,Single Family - Detached,2.0
1687.0,3,None,180000.0,Single Family - Detached,2.0
1083.0,2,Community,138000.0,Townhouse,2.0
1533.0,4,None,99000.0,Single Family - Detached,2.0
1373.0,3,None,113000.0,Single Family - Detached,2.0
2141.0,2,Community,278000.0,Single Family - Detached,2.0
1854.0,4,None,264900.0,Single Family - Detached,2.0
1799.0,3,None,150000.0,Single Family - Detached,2.0
2680.0,6,None,269000.0,Single Family - Detached,3.0
1520.0,4,None,100000.0,Single Family - Detached,2.0
2099.0,5,None,140000.0,Single Family - Detached,2.0
1584.0,3,Community,174250.0,Townhouse,1.5
3269.0,5,Private,428300.0,Single Family - Detached,3.0
3061.0,3,None,559999.0,Single Family - Detached,2.5
1412.0,3,None,180000.0,Single Family - Detached,2.0
1944.0,3,Private,220000.0,Single Family - Detached,2.0
924.0,3,None,38500.0,Townhouse,1.5
2060.0,3,Private,76000.0,Single Family - Detached,2.0
2925.0,4,Private,445000.0,Single Family - Detached,4.0
1298.0,2,Community,161500.0,Single Family - Detached,2.0
868.0,2,Community,78000.0,Townhouse,2.0
1680.0,3,None,300000.0,Single Family - Detached,2.0
1607.0,2,Private,350000.0,Single Family - Detached,2.0
2800.0,4,None,182500.0,Single Family - Detached,3.0
2903.0,5,None,309990.0,Single Family - Detached,3.0
1251.0,3,None,189500.0,Single Family - Detached,2.0
1374.0,2,Community,140000.0,Single Family - Detached,2.0
2800.0,4,None,182500.0,Single Family - Detached,3.0
1314.0,2,Community,118900.0,Single Family - Detached,2.0
1116.0,3,None,109000.0,Single Family - Detached,2.0
5360.0,5,Private,1145000.0,Single Family - Detached,5.0
1010.0,2,Community,84000.0,Apartment Style/Flat,1.5
2313.0,4,None,287500.0,Single Family - Detached,2.0
1772.0,3,Private,166000.0,Single Family - Detached,2.0
1226.0,2,Community,95000.0,Single Family - Detached,2.0
1416.0,3,None,250000.0,Single Family - Detached,2.0
902.0,2,Community,48000.0,Apartment Style/Flat,2.0
784.0,2,None,28000.0,Mfg/Mobile Housing,1.0
1320.0,3,Community,145000.0,Single Family - Detached,2.0
1643.0,4,None,120000.0,Single Family - Detached,2.0
1538.0,3,None,220000.0,Single Family - Detached,2.5
1871.0,3,Both Private & Community,255000.0,Single Family - Detached,2.0
2940.0,4,Community,345000.0,Single Family - Detached,3.0
2337.0,4,Private,215000.0,Single Family - Detached,3.0
3000.0,4,None,340000.0,Single Family - Detached,2.5
1704.0,3,Community,170000.0,Single Family - Detached,2.0
2241.0,3,None,224100.0,Single Family - Detached,3.0
1430.0,3,Private,185000.0,Single Family - Detached,3.0
2903.0,4,Private,425000.0,Single Family - Detached,3.0
3599.0,4,None,755000.0,Single Family - Detached,3.5
1832.0,4,None,125000.0,Single Family - Detached,2.0
1260.0,3,None,133000.0,Single Family - Detached,2.0
1527.0,4,None,167000.0,Single Family - Detached,2.0
2215.0,3,None,155000.0,Single Family - Detached,2.0
1454.0,3,Community,205000.0,Single Family - Detached,2.0
1574.0,3,Private,235000.0,Single Family - Detached,2.0
2161.0,4,None,84000.0,Mfg/Mobile Housing,2.0
1496.0,3,None,256000.0,Single Family - Detached,2.0
1756.0,3,Private,411000.0,Single Family - Detached,2.0
1760.0,5,None,86200.0,Single Family - Detached,3.0
1148.0,3,None,148000.0,Single Family - Detached,2.0
1248.0,2,None,51430.0,Mfg/Mobile Housing,2.0
1787.0,3,Private,320000.0,Single Family - Detached,2.0
2010.0,3,Private,350000.0,Single Family - Detached,2.0
2323.0,2,Community,192000.0,Single Family - Detached,2.0
1279.0,2,Community,215000.0,Single Family - Detached,2.0
1114.0,1,None,185000.0,Apartment Style/Flat,1.5
2452.0,4,None,390000.0,Single Family - Detached,2.0
1511.0,3,Community,175000.0,Single Family - Detached,2.5
1222.0,3,None,99000.0,Single Family - Detached,2.0
2423.0,3,None,418000.0,Single Family - Detached,2.5
1649.0,3,Private,220000.0,Single Family - Detached,2.0
1383.0,2,Community,207000.0,Patio Home,2.0
1416.0,3,None,119900.0,Single Family - Detached,1.0
2300.0,4,None,310000.0,Single Family - Detached,3.0
1313.0,4,None,138000.0,Single Family - Detached,2.0
1579.0,3,Private,150000.0,Single Family - Detached,2.0
1893.0,3,None,239000.0,Single Family - Detached,2.0
2450.0,3,Private,285000.0,Single Family - Detached,2.5
2841.0,4,Both Private & Community,412500.0,Single Family - Detached,3.0
652.0,1,Community,56000.0,Apartment Style/Flat,1.0
1875.0,3,Community,185000.0,Single Family - Detached,2.0
1418.0,3,Community,184000.0,Single Family - Detached,2.5
2618.0,4,Private,374500.0,Single Family - Detached,2.5
3707.0,5,Community,350000.0,Single Family - Detached,3.5
1014.0,1,Community,119900.0,Patio Home,1.5
2690.0,4,Private,279000.0,Single Family - Detached,2.5
2312.0,4,None,368500.0,Single Family - Detached,3.0
2584.0,3,None,299000.0,Single Family - Detached,2.0
1711.0,3,Private,285050.0,Single Family - Detached,2.0
1808.0,4,None,340000.0,Single Family - Detached,2.0
1703.0,3,None,95000.0,Mfg/Mobile Housing,2.0
2872.0,4,None,353000.0,Single Family - Detached,3.0
2492.0,4,Community,576131.0,Townhouse,3.0
2059.0,4,None,190000.0,Single Family - Detached,2.0
2419.0,4,Community,530000.0,Single Family - Detached,2.5
2061.0,2,Community,515000.0,Townhouse,2.0
959.0,2,None,114888.0,Single Family - Detached,1.0
3380.0,5,Private,387000.0,Single Family - Detached,4.0
1612.0,3,None,155000.0,Single Family - Detached,2.5
1564.0,3,None,221000.0,Single Family - Detached,2.0
2802.0,4,None,299990.0,Single Family - Detached,3.0
2440.0,4,Both Private & Community,182500.0,Single Family - Detached,2.5
1681.0,3,None,125000.0,Single Family - Detached,2.0
1794.0,3,None,133000.0,Single Family - Detached,2.5
1594.0,3,None,220000.0,Single Family - Detached,2.0
1304.0,4,None,95000.0,Single Family - Detached,2.0
2181.0,4,None,276000.0,Single Family - Detached,2.0
2122.0,4,None,247000.0,Single Family - Detached,2.0
1914.0,4,None,113905.0,Single Family - Detached,2.0
1816.0,3,Private,179900.0,Single Family - Detached,2.0
1366.0,2,Community,83000.0,Gemini/Twin Home,2.0
1286.0,3,None,150000.0,Single Family - Detached,2.0
1200.0,3,None,160000.0,Single Family - Detached,2.0
1369.0,4,None,141000.0,Single Family - Detached,2.0
1240.0,2,None,128000.0,Patio Home,2.0
1607.0,3,None,310000.0,Single Family - Detached,2.0
1767.0,3,None,345000.0,Single Family - Detached,2.0
1512.0,3,None,110000.0,Single Family - Detached,2.0
2369.0,5,Private,327500.0,Single Family - Detached,3.0
1395.0,3,None,175000.0,Single Family - Detached,2.0
2000.0,4,Private,166500.0,Single Family - Detached,2.0
1238.0,3,None,122000.0,Single Family - Detached,2.0
2097.0,4,Community,258000.0,Single Family - Detached,2.0
1321.0,3,None,120000.0,Single Family - Detached,2.0
1790.0,3,None,184000.0,Single Family - Detached,2.0
2123.0,3,Private,250000.0,Single Family - Detached,2.0
4273.0,5,Private,595000.0,Single Family - Detached,3.0
1970.0,2,Community,310000.0,Single Family - Detached,2.0
5402.0,6,Private,1449000.0,Single Family - Detached,4.5
1685.0,3,None,253750.0,Single Family - Detached,2.0
2508.0,3,None,370000.0,Single Family - Detached,2.5
1613.0,2,Community,161000.0,Single Family - Detached,2.0
1655.0,3,None,257500.0,Single Family - Detached,2.0
886.0,3,None,75500.0,Single Family - Detached,1.0
2172.0,3,None,252500.0,Single Family - Detached,2.0
2526.0,4,Private,336500.0,Single Family - Detached,2.0
1224.0,3,None,30000.0,Single Family - Detached,1.0
1453.0,4,None,140000.0,Single Family - Detached,2.0
2018.0,4,Private,239900.0,Single Family - Detached,2.0
1156.0,2,Community,80000.0,Townhouse,1.5
2567.0,5,None,215190.0,Single Family - Detached,3.0
1986.0,3,Private,220200.0,Single Family - Detached,2.0
2415.0,4,None,315990.0,Single Family - Detached,3.0
1452.0,4,Private,172500.0,Single Family - Detached,2.0
1612.0,3,None,190000.0,Single Family - Detached,2.0
1020.0,3,None,137500.0,Single Family - Detached,1.0
2112.0,4,Private,198000.0,Single Family - Detached,2.5
1262.0,3,None,179900.0,Single Family - Detached,2.0
2154.0,4,None,227500.0,Single Family - Detached,2.0
1380.0,3,Private,145000.0,Single Family - Detached,2.0
1729.0,4,None,244000.0,Single Family - Detached,2.0
2355.0,3,None,177000.0,Single Family - Detached,2.5
2409.0,5,None,286309.0,Single Family - Detached,3.0
1987.0,4,None,135100.0,Single Family - Detached,2.0
3389.0,3,Both Private & Community,515000.0,Single Family - Detached,2.5
1034.0,2,Community,68000.0,Apartment Style/Flat,1.0
969.0,2,Community,25000.0,Apartment Style/Flat,2.0
1471.0,4,Private,142500.0,Single Family - Detached,2.0
2409.0,5,None,302995.0,Single Family - Detached,3.0
3352.0,5,Private,665000.0,Single Family - Detached,3.0
1842.0,4,Private,191000.0,Single Family - Detached,2.0
2206.0,3,Private,505000.0,Single Family - Detached,2.0
2260.0,4,Private,237000.0,Single Family - Detached,2.0
1953.0,2,None,145000.0,Single Family - Detached,2.0
969.0,2,Community,25000.0,Apartment Style/Flat,2.0
2105.0,4,None,272500.0,Single Family - Detached,3.0
1516.0,3,Private,175000.0,Single Family - Detached,2.0
1839.0,4,Community,138000.0,Single Family - Detached,2.0
3241.0,4,Community,419000.0,Single Family - Detached,3.5
2288.0,5,None,279996.0,Single Family - Detached,3.0
2754.0,4,Private,410000.0,Single Family - Detached,2.5
1502.0,4,Community,212000.0,Single Family - Detached,2.0
4106.0,4,Private,720000.0,Single Family - Detached,3.5
2099.0,3,Community,241000.0,Single Family - Detached,2.0
2505.0,4,None,275000.0,Single Family - Detached,2.0
2159.0,3,Private,271200.0,Single Family - Detached,2.0
1706.0,3,None,223400.0,Single Family - Detached,2.0
2022.0,3,Community,339000.0,Single Family - Detached,2.0
1656.0,4,None,60050.0,Single Family - Detached,2.0
2028.0,3,Private,168000.0,Single Family - Detached,2.0
1508.0,3,None,122000.0,Single Family - Detached,2.0
1150.0,3,None,153999.0,Single Family - Detached,2.0
1673.0,2,None,375000.0,Single Family - Detached,2.0
3513.0,5,None,320000.0,Single Family - Detached,3.0
1921.0,4,Private,293800.0,Single Family - Detached,2.0
1240.0,3,None,163000.0,Single Family - Detached,2.0
2536.0,4,Private,345000.0,Single Family - Detached,2.0
1336.0,2,Community,200000.0,Patio Home,2.0
3275.0,4,Private,525000.0,Single Family - Detached,3.0
2752.0,4,Private,320000.0,Single Family - Detached,2.5
1810.0,4,None,227000.0,Single Family - Detached,2.0
1377.0,3,None,112000.0,Single Family - Detached,2.0
1881.0,2,Community,255000.0,Single Family - Detached,2.0
1464.0,2,None,85500.0,Single Family - Detached,2.0
1660.0,2,Community,129000.0,Gemini/Twin Home,2.0
1026.0,2,Community,57000.0,Townhouse,1.0
5538.0,5,Private,1710000.0,Single Family - Detached,5.5
1053.0,2,None,212000.0,Single Family - Detached,1.0
1340.0,3,None,165000.0,Single Family - Detached,2.0
1903.0,3,None,149900.0,Single Family - Detached,2.5
1891.0,3,None,230000.0,Single Family - Detached,2.0
2044.0,3,None,105000.0,Mfg/Mobile Housing,2.0
1493.0,2,Community,202000.0,Single Family - Detached,2.0
1342.0,4,Community,140000.0,Townhouse,2.5
675.0,1,Community,88000.0,Apartment Style/Flat,1.0
2424.0,4,Community,142000.0,Single Family - Detached,2.5
1528.0,3,Private,110000.0,Single Family - Detached,2.0
3029.0,4,Private,702500.0,Single Family - Detached,2.5
3163.0,5,Private,585000.0,Single Family - Detached,3.0
2851.0,4,Community,370000.0,Single Family - Detached,4.0
2985.0,5,Private,375000.0,Single Family - Detached,3.0
3302.0,5,Private,515000.0,Single Family - Detached,3.0
1596.0,2,Community,105750.0,Gemini/Twin Home,2.0
2357.0,4,Private,374000.0,Single Family - Detached,2.0
2426.0,4,Private,320000.0,Single Family - Detached,2.5
3179.0,4,None,442000.0,Single Family - Detached,3.0
888.0,2,Community,88000.0,Townhouse,1.0
2972.0,5,Private,468000.0,Single Family - Detached,3.0
1310.0,2,Community,132000.0,Townhouse,2.0
1534.0,4,None,160000.0,Single Family - Detached,2.0
1517.0,2,Community,232000.0,Townhouse,2.5
1818.0,3,Community,333000.0,Single Family - Detached,2.0
1809.0,4,Private,205000.0,Single Family - Detached,2.0
2507.0,4,None,287500.0,Single Family - Detached,2.5
1399.0,3,None,197500.0,Single Family - Detached,2.0
1130.0,2,Community,55490.0,Townhouse,1.5
2257.0,2,Community,580000.0,Single Family - Detached,2.0
3872.0,5,Private,372000.0,Single Family - Detached,3.0
1152.0,3,Community,91775.0,Mfg/Mobile Housing,2.0
1240.0,3,None,175000.0,Single Family - Detached,2.0
1637.0,3,Community,202000.0,Single Family - Detached,2.0
1220.0,2,Community,196000.0,Townhouse,2.0
2026.0,5,None,209000.0,Single Family - Detached,3.0
2103.0,4,Private,307000.0,Single Family - Detached,2.0
2137.0,4,Private,359900.0,Single Family - Detached,3.0
1194.0,2,None,46000.0,Single Family - Detached,1.0
1681.0,3,None,146000.0,Single Family - Detached,2.0
1107.0,2,Community,158000.0,Single Family - Detached,2.0
1158.0,2,Community,212500.0,Apartment Style/Flat,2.0
1683.0,3,Community,182000.0,Single Family - Detached,2.0
1814.0,3,None,355000.0,Single Family - Detached,2.0
2520.0,5,None,260000.0,Single Family - Detached,3.0
5351.0,5,None,775000.0,Single Family - Detached,5.0
1136.0,3,None,164950.0,Single Family - Detached,2.0
890.0,2,Community,137500.0,Townhouse,2.0
1601.0,3,None,125000.0,Single Family - Detached,2.0
2244.0,3,Community,182000.0,Single Family - Detached,2.5
1610.0,3,None,312000.0,Single Family - Detached,2.0
1798.0,4,None,173900.0,Single Family - Detached,2.0
1860.0,3,Private,167000.0,Single Family - Detached,2.5
1968.0,3,None,279900.0,Single Family - Detached,2.0
2162.0,4,Private,188900.0,Single Family - Detached,2.5
3635.0,5,Private,515000.0,Single Family - Detached,3.0
1196.0,3,None,85000.0,Single Family - Detached,2.0
2439.0,4,Private,214900.0,Single Family - Detached,3.0
1856.0,4,None,236000.0,Single Family - Detached,2.0
2810.0,3,Community,515000.0,Single Family - Detached,2.5
1264.0,3,None,123500.0,Single Family - Detached,2.0
1925.0,4,Private,169000.0,Single Family - Detached,3.0
2822.0,4,Private,395000.0,Single Family - Detached,2.5
1691.0,3,None,247500.0,Single Family - Detached,2.5
1666.0,3,Private,199900.0,Single Family - Detached,2.0
1740.0,3,None,297000.0,Single Family - Detached,2.0
1724.0,3,None,162000.0,Single Family - Detached,2.0
792.0,2,Both Private & Community,79900.0,Townhouse,1.0
1472.0,3,Private,192000.0,Single Family - Detached,2.0
1530.0,3,Private,179278.0,Single Family - Detached,2.0
1610.0,4,None,117000.0,Single Family - Detached,3.0
1318.0,2,Community,89000.0,Apartment Style/Flat,2.0
1454.0,3,Private,124900.0,Single Family - Detached,2.0
1658.0,4,Private,350000.0,Single Family - Detached,2.0
2586.0,3,Private,370000.0,Townhouse,2.0
1622.0,5,Private,159900.0,Single Family - Detached,2.0
1628.0,3,None,242000.0,Single Family - Detached,2.0
1921.0,4,Private,280000.0,Single Family - Detached,2.0
1734.0,3,None,152000.0,Single Family - Detached,2.0
2689.0,4,None,226100.0,Single Family - Detached,3.0
3313.0,3,Both Private & Community,475000.0,Single Family - Detached,3.0
868.0,2,Private,102000.0,Single Family - Detached,1.0
1452.0,3,Community,148000.0,Townhouse,2.5
1505.0,3,None,191000.0,Single Family - Detached,2.0
1692.0,3,None,145000.0,Single Family - Detached,2.0
1657.0,2,Community,205000.0,Single Family - Detached,2.0
712.0,1,Community,69900.0,Apartment Style/Flat,1.0
3838.0,4,None,620000.0,Single Family - Detached,4.0
2131.0,4,Private,175000.0,Single Family - Detached,2.5
2839.0,3,Community,436500.0,Single Family - Detached,3.5
1853.0,3,None,232000.0,Single Family - Detached,2.0
1228.0,3,Community,144000.0,Single Family - Detached,2.0
